dataset,protocol,sample_id,label,source_group,split_role,file_sha256,source_manifest,protocol_seed,notes
tigpr,existing_fold_p2,tigpr:Crack:1,Crack,sha256:7b58de94b88dcdfda29c34b15027bebf2e4ba690abb0d5bb2a266c704ae72a8d,test,7b58de94b88dcdfda29c34b15027bebf2e4ba690abb0d5bb2a266c704ae72a8d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:848,Loose,sha256:59c8950d50d00f29fc97e9e59b3de077fdc12c181a3555abe0ea1e0f3c962f43,train,59c8950d50d00f29fc97e9e59b3de077fdc12c181a3555abe0ea1e0f3c962f43,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:849,Loose,sha256:82e773ed1cec66a1bb3b33c301cc049d0fc8f7afa00b1a92dc44708c3dc9a1ed,train,82e773ed1cec66a1bb3b33c301cc049d0fc8f7afa00b1a92dc44708c3dc9a1ed,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:850,Loose,sha256:89fc0da250f5c88712a06c548374c4987be3a01f4ab10f7a3a1f03b23f3afb10,train,89fc0da250f5c88712a06c548374c4987be3a01f4ab10f7a3a1f03b23f3afb10,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:851,Loose,sha256:11647299b216b9db000f55bc07e23c9d0b0e2c7c1df853d4c8061a0fc20f076c,test,11647299b216b9db000f55bc07e23c9d0b0e2c7c1df853d4c8061a0fc20f076c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:852,Loose,sha256:68aa6cf34b8870726ea67d976ffecd97875edd45edc1af3244bce38e68fd1800,val,68aa6cf34b8870726ea67d976ffecd97875edd45edc1af3244bce38e68fd1800,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:853,Loose,sha256:c9a3e6021e2b0d8cfdb7af90aed498092d00ca394a138b115ff88cfc555221fa,train,c9a3e6021e2b0d8cfdb7af90aed498092d00ca394a138b115ff88cfc555221fa,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:854,Loose,sha256:782d9ee3cb8bc8d219120205b91344a4594ec3eea08e0a92f0d466941360966c,train,782d9ee3cb8bc8d219120205b91344a4594ec3eea08e0a92f0d466941360966c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:855,Loose,sha256:2537a7e090e148bcf110c9e625826e6a33bede288b363a9f9332e54173cc51b6,train,2537a7e090e148bcf110c9e625826e6a33bede288b363a9f9332e54173cc51b6,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:856,Loose,sha256:ff2357c8a39e84374c6b733d847999fcd5b9fe8d4939c577db52dd3641baaad7,test,ff2357c8a39e84374c6b733d847999fcd5b9fe8d4939c577db52dd3641baaad7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:857,Loose,sha256:c8ab13199aab4cacd05deceaedc65948f25df254ca551ddb604c5a704747aa0a,val,c8ab13199aab4cacd05deceaedc65948f25df254ca551ddb604c5a704747aa0a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:858,Loose,sha256:53f57483ab34314e09c621a6fe723cdaffcdb701695f204f87d8d01deaa7e6ac,train,53f57483ab34314e09c621a6fe723cdaffcdb701695f204f87d8d01deaa7e6ac,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:859,Loose,sha256:c0b103d59325a4d99cd6bd1ab3f23271b1ee931ecdcda132aa46551aebb0ad87,train,c0b103d59325a4d99cd6bd1ab3f23271b1ee931ecdcda132aa46551aebb0ad87,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:860,Loose,sha256:d1f35cb0497a01bf28abb1fcd5d912b336363564ca20f85b81f3aa59194a07e6,train,d1f35cb0497a01bf28abb1fcd5d912b336363564ca20f85b81f3aa59194a07e6,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:861,Loose,sha256:0007d151cfa51bb19f46685cdfbb603fcca0db0cd501c7ac10236f64227059b4,test,0007d151cfa51bb19f46685cdfbb603fcca0db0cd501c7ac10236f64227059b4,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:862,Loose,sha256:22529bdaf49df29ec055a4580f44934c6ed332711edb74fb4b8e24fcf75ba186,val,22529bdaf49df29ec055a4580f44934c6ed332711edb74fb4b8e24fcf75ba186,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:863,Loose,sha256:d6bd594320df9c3e46fe2d798ee319facfff3831523bd44041e003f169f71af7,train,d6bd594320df9c3e46fe2d798ee319facfff3831523bd44041e003f169f71af7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:864,Loose,sha256:fdce888318320b23efcd6eb791c96bc1e27ca025a6cf59252b60afad81721d9e,train,fdce888318320b23efcd6eb791c96bc1e27ca025a6cf59252b60afad81721d9e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:865,Loose,sha256:884c4403e494229fbc39373996f3479aecba6824cb904ced74910e48608af0c5,train,884c4403e494229fbc39373996f3479aecba6824cb904ced74910e48608af0c5,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:866,Loose,sha256:315fb3513b0281306e0197218abc14babb2447d79ab9bc0d936c5df9adfb2944,test,315fb3513b0281306e0197218abc14babb2447d79ab9bc0d936c5df9adfb2944,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:867,Loose,sha256:b0a40bbb4cb4fa89bcab59715fddbd1bb8adbe029f18c1020409055a83db4749,val,b0a40bbb4cb4fa89bcab59715fddbd1bb8adbe029f18c1020409055a83db4749,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:868,Loose,sha256:86bcc0c16fc28a9702a1d6e18af41e209ddc6073d8021667f1c02506d89e79ae,train,86bcc0c16fc28a9702a1d6e18af41e209ddc6073d8021667f1c02506d89e79ae,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:869,Loose,sha256:c116e4ecff7ea86cf8493b815d6f817755fdf3405731fcdfd4c61f181d3e7e6d,train,c116e4ecff7ea86cf8493b815d6f817755fdf3405731fcdfd4c61f181d3e7e6d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:870,Loose,sha256:78ec2d8fe56fc85e32a3abe2df764312ca3230fe02bd30cf2c0e7483283ac00d,train,78ec2d8fe56fc85e32a3abe2df764312ca3230fe02bd30cf2c0e7483283ac00d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:871,Loose,sha256:70a60d93e9c16a3a520dd442d8256c21de42b8242878a84d17870277d08af768,test,70a60d93e9c16a3a520dd442d8256c21de42b8242878a84d17870277d08af768,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:872,Loose,sha256:fde8295df0bfa2728be427a5e388d09bd8c88136424ac218a191997c9694eb85,val,fde8295df0bfa2728be427a5e388d09bd8c88136424ac218a191997c9694eb85,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:873,Loose,sha256:0074a2d7c311205e41170de59fbc94854c5d2d8d4c611378a47439872a210078,train,0074a2d7c311205e41170de59fbc94854c5d2d8d4c611378a47439872a210078,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:874,Loose,sha256:744d1b3d0f25f732bc357d764a4e55dcec24678270cef58ae1bdb5f9076c581a,train,744d1b3d0f25f732bc357d764a4e55dcec24678270cef58ae1bdb5f9076c581a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:875,Loose,sha256:60e183eacd46c2fcb81d5a19a36397d3f0d6ba10150a807357ef7cc9e73081e7,train,60e183eacd46c2fcb81d5a19a36397d3f0d6ba10150a807357ef7cc9e73081e7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:876,Loose,sha256:466543c8f572ac6fd42e48797683e5525a0c8d0a3f22f7768dd45539a3324e48,test,466543c8f572ac6fd42e48797683e5525a0c8d0a3f22f7768dd45539a3324e48,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:877,Loose,sha256:a5b98d6f2e6bf0402155cee57594dfa6f6e652ac9de84bcecd89b3e8c1508e9a,val,a5b98d6f2e6bf0402155cee57594dfa6f6e652ac9de84bcecd89b3e8c1508e9a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:878,Loose,sha256:c6144b6071fe2873abee9c6a1babdb046a7a9ed1007c3caeb76f8ad4e411fa5e,train,c6144b6071fe2873abee9c6a1babdb046a7a9ed1007c3caeb76f8ad4e411fa5e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:879,Loose,sha256:db619595f0b3568497581f3c69831a3d25c977f46c039ef1599cda5b69bba5be,train,db619595f0b3568497581f3c69831a3d25c977f46c039ef1599cda5b69bba5be,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:880,Loose,sha256:6207e7eb66611c4df4751bbea243223c936a783f4fb02e99ba5208e72dc250e0,train,6207e7eb66611c4df4751bbea243223c936a783f4fb02e99ba5208e72dc250e0,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:881,Loose,sha256:bbbe0951c8b6eb4338e26e2c43dcecc2c05b017148ea19176836a2ea2dcec49e,test,bbbe0951c8b6eb4338e26e2c43dcecc2c05b017148ea19176836a2ea2dcec49e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:882,Loose,sha256:28ae033e7f56917151b5212a1f7bee98b7d1069728e78bd443ed3ce388e45e2a,val,28ae033e7f56917151b5212a1f7bee98b7d1069728e78bd443ed3ce388e45e2a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:883,Loose,sha256:75a60508c93543489fb89c85301248fb09d3bb35cf7a0c507cc3380a27b96a07,train,75a60508c93543489fb89c85301248fb09d3bb35cf7a0c507cc3380a27b96a07,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:884,Loose,sha256:105a6096081b1149848987ff34d006d8b38eb78eef2272714f27efd9c8c8b67e,train,105a6096081b1149848987ff34d006d8b38eb78eef2272714f27efd9c8c8b67e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:885,Loose,sha256:f433f5f4fc4956014d88594bf7e694c61e0654a21ede51e1a8ff8141ac55c2c5,train,f433f5f4fc4956014d88594bf7e694c61e0654a21ede51e1a8ff8141ac55c2c5,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:886,Loose,sha256:ada1ae4f510fc3f9434b9cacfc3045d5b5da292a316184d8ccceda2021b099eb,test,ada1ae4f510fc3f9434b9cacfc3045d5b5da292a316184d8ccceda2021b099eb,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:887,Loose,sha256:8abf739143b2997fe85882aa2852b586a94bc3b0b20268744d36dc00edf4c34e,val,8abf739143b2997fe85882aa2852b586a94bc3b0b20268744d36dc00edf4c34e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:888,Loose,sha256:cb2166407fe26b6fceec56672187057f89b47dd93ecf85cf68126a47b02b4d4f,train,cb2166407fe26b6fceec56672187057f89b47dd93ecf85cf68126a47b02b4d4f,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:889,Loose,sha256:ffc5a5904ed02c3ac0238e68c94ff22c5e91c5aa987f760d0b01ebb130f42f52,train,ffc5a5904ed02c3ac0238e68c94ff22c5e91c5aa987f760d0b01ebb130f42f52,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:890,Loose,sha256:15574cda26ef6766d7a7f3d88c591c2a8113d3c068b970c04388f97c1437a639,train,15574cda26ef6766d7a7f3d88c591c2a8113d3c068b970c04388f97c1437a639,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:891,Loose,sha256:e49c963a63ba404f6889d4eae4054c0ccbe1c00770efeb79664bbc61966deeb9,test,e49c963a63ba404f6889d4eae4054c0ccbe1c00770efeb79664bbc61966deeb9,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:892,Loose,sha256:579775d0d17b11f7914c147e2b3ffe99e32bebd5449a6cec3e4bb09f89c79f08,val,579775d0d17b11f7914c147e2b3ffe99e32bebd5449a6cec3e4bb09f89c79f08,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:893,Loose,sha256:8c27ea2d682de15dbb3d148b2196c5e0a242bdbba1371ac245c0320485c3fae2,train,8c27ea2d682de15dbb3d148b2196c5e0a242bdbba1371ac245c0320485c3fae2,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:894,Loose,sha256:9057027d338c483f061743835250454671728153ef2bbeb52c8f62b16eed5c1f,train,9057027d338c483f061743835250454671728153ef2bbeb52c8f62b16eed5c1f,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:895,Loose,sha256:f836b6430ab087d899ea978289aeed040f295bb49773cc4e39b1745bd30bfbaa,train,f836b6430ab087d899ea978289aeed040f295bb49773cc4e39b1745bd30bfbaa,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:896,Loose,sha256:85e2e3cf493f2ca7bbcfa3d80a583ef2e36303a064d636daac757bbfe9e60e50,test,85e2e3cf493f2ca7bbcfa3d80a583ef2e36303a064d636daac757bbfe9e60e50,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:897,Loose,sha256:b7d40b0b1406d8ae72a7428de44ecca1a2395d013b198b65ef43014f1730417e,val,b7d40b0b1406d8ae72a7428de44ecca1a2395d013b198b65ef43014f1730417e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:898,Loose,sha256:fa45d977a08a295312aad8d29a26d3a9c7525df9242c50aaeb5ea9686e9dc603,train,fa45d977a08a295312aad8d29a26d3a9c7525df9242c50aaeb5ea9686e9dc603,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:899,Loose,sha256:40ef8d0c53c512d0cf9a4bbf8c6593934e9613c0d3c7a3a8fbcdae03d7c2c3ad,train,40ef8d0c53c512d0cf9a4bbf8c6593934e9613c0d3c7a3a8fbcdae03d7c2c3ad,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:900,Loose,sha256:67e2e469cde819a05d146d21860e0d9a5f4a1c618a74848fe12e9beb04c431a8,train,67e2e469cde819a05d146d21860e0d9a5f4a1c618a74848fe12e9beb04c431a8,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:901,Loose,sha256:ad6452311b37c786f163a3aa1f078bcb34a1f4fbcb4d96c25b59d28f861b8032,test,ad6452311b37c786f163a3aa1f078bcb34a1f4fbcb4d96c25b59d28f861b8032,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:902,Loose,sha256:a6a86fd9a7bc4faa34d8100e3cc6582a6ceba0af57daa1a5cf59d4fa7e98106c,val,a6a86fd9a7bc4faa34d8100e3cc6582a6ceba0af57daa1a5cf59d4fa7e98106c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:903,Loose,sha256:ad1161f538ee3e6d9896a06e8a9080a6edb4585084346f1a8035cb01408ac0cf,train,ad1161f538ee3e6d9896a06e8a9080a6edb4585084346f1a8035cb01408ac0cf,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:904,Loose,sha256:96b5734df61411655e1ad3bd85bf6b2e15b3a9df33bf87bab3a286bfb0c8cdb8,train,96b5734df61411655e1ad3bd85bf6b2e15b3a9df33bf87bab3a286bfb0c8cdb8,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:905,Loose,sha256:4f1e6f5a0f40ab4c0a6f0f5d3edc3f620216a9094d2e1e1d6b7d6599a76da203,train,4f1e6f5a0f40ab4c0a6f0f5d3edc3f620216a9094d2e1e1d6b7d6599a76da203,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:906,Loose,sha256:874324f5434e6ae78663122dac2730ff633f4fc0e1e466af030fba802ba30a19,test,874324f5434e6ae78663122dac2730ff633f4fc0e1e466af030fba802ba30a19,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:907,Loose,sha256:30eff1f60d077774180ba790a2ad65233ce913359d6949cbf2482213297fd405,val,30eff1f60d077774180ba790a2ad65233ce913359d6949cbf2482213297fd405,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:908,Loose,sha256:726245c4a62c21972da0779d2193d9d5e901efe26e9746ae17f704ef4d9e4db1,train,726245c4a62c21972da0779d2193d9d5e901efe26e9746ae17f704ef4d9e4db1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:909,Loose,sha256:fd2dcea3a13b9ad9b7eb30d3a62c9056c0feaa72ff2eda3ded8b94be7a0ce70c,train,fd2dcea3a13b9ad9b7eb30d3a62c9056c0feaa72ff2eda3ded8b94be7a0ce70c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:910,Loose,sha256:4f8982b7ba757272c6b44239f5710bbaae88530cc3aa01bc2b5c14f73a909423,train,4f8982b7ba757272c6b44239f5710bbaae88530cc3aa01bc2b5c14f73a909423,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:911,Loose,sha256:607b1bb6180c5835f6e9847ee1406bb67d9b1d99c39ee5990654e8ab70b779b1,test,607b1bb6180c5835f6e9847ee1406bb67d9b1d99c39ee5990654e8ab70b779b1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:912,Loose,sha256:7d1691b72f15246770a0c03426d11037c0da1d6a1f617b2347e25e517feee217,val,7d1691b72f15246770a0c03426d11037c0da1d6a1f617b2347e25e517feee217,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:913,Loose,sha256:8f0a4f29470230fae129ae6945354364aeb2306d98e539eeb7a8889d9b07bf0e,train,8f0a4f29470230fae129ae6945354364aeb2306d98e539eeb7a8889d9b07bf0e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:914,Loose,sha256:089bb945d8d647b1a2106fc8e118ead036083c2285f01af9e3ad0df6f23fe9b2,train,089bb945d8d647b1a2106fc8e118ead036083c2285f01af9e3ad0df6f23fe9b2,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:915,Loose,sha256:68a77570642e6d3ad04d5b8b5535ba81b59d11593e55a343d83ea45636f688d7,train,68a77570642e6d3ad04d5b8b5535ba81b59d11593e55a343d83ea45636f688d7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:916,Loose,sha256:efab986ed2ff40a09413a6fd7f036bd8ac6314eff9b02ab63608dd6b7fc13f27,test,efab986ed2ff40a09413a6fd7f036bd8ac6314eff9b02ab63608dd6b7fc13f27,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:917,Loose,sha256:c0e5b93f0ba00a5e90b9ee0bbbc4b9f3d25ecf50a79c1abf448253783b04fdab,val,c0e5b93f0ba00a5e90b9ee0bbbc4b9f3d25ecf50a79c1abf448253783b04fdab,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:918,Loose,sha256:57eb7c3032c48ed4e149d7eb3f206bf7f538b44addf3d9062f4ff5698cc18780,train,57eb7c3032c48ed4e149d7eb3f206bf7f538b44addf3d9062f4ff5698cc18780,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:919,Loose,sha256:4639b5b1b80bd0dde3e2084781de79072f0d8d29d3122e199392ebd65a6291cd,train,4639b5b1b80bd0dde3e2084781de79072f0d8d29d3122e199392ebd65a6291cd,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:920,Loose,sha256:953d361102485ba8bb4a195c1056935164fca7d967f7132bc808c41bf461b411,train,953d361102485ba8bb4a195c1056935164fca7d967f7132bc808c41bf461b411,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:921,Loose,sha256:b85521ab4243bf49dc878d7403a429f479ac5963c77e21af220247b891200f4c,test,b85521ab4243bf49dc878d7403a429f479ac5963c77e21af220247b891200f4c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:922,Loose,sha256:df7e656cf6254b5627f3976a167f8d407a6d43def70468447a38cd617606cc7f,val,df7e656cf6254b5627f3976a167f8d407a6d43def70468447a38cd617606cc7f,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:923,Loose,sha256:3e2e3dbd69423effef4bed335d0344a691cae28c38a3f8fefe13f472d71d9737,train,3e2e3dbd69423effef4bed335d0344a691cae28c38a3f8fefe13f472d71d9737,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:924,Loose,sha256:7072e7d8e73251dbbf3f19b424b95fb9404d30972bb286298da1ff7719c3d15c,train,7072e7d8e73251dbbf3f19b424b95fb9404d30972bb286298da1ff7719c3d15c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:925,Loose,sha256:c96218fafe1591b1d6d391f1eb13200a440c725bb8cbee037ea7e3fb476c7194,train,c96218fafe1591b1d6d391f1eb13200a440c725bb8cbee037ea7e3fb476c7194,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:926,Loose,sha256:14db5035fcd54a035dfebea5b05ae28358fbcd46e4078c676456d64f005ca2e7,test,14db5035fcd54a035dfebea5b05ae28358fbcd46e4078c676456d64f005ca2e7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Loose:927,Loose,sha256:961942d0fc06b86d7b669c1997c2e85e8280533124b6567d55f97e23b38dd78f,val,961942d0fc06b86d7b669c1997c2e85e8280533124b6567d55f97e23b38dd78f,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
