sample_id,dataset,subset,split_role,label,source_group,image_abs_path,image_rel_path_from_cns1,image_sha256,mask_abs_path,mask_rel_path_from_cns1,mask_sha256,width_px,height_px,image_size_bytes,mask_size_bytes,foreground_ratio,has_annotation
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3291,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3291.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3291.png,4ce8a948029c63198ea2fc1105c226c99fc7af09edcd117ffee28b6b9ada97e0,,,,720,340,62396,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3292,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3292.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3292.png,55088c359b60ab4f2371fdcee14bfc80bf7505618adaa382fa8de45954bb9f7c,,,,720,340,45441,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3293,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3293.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3293.png,afc770faca45ed645317f9051121c8cca342e696942238ead7480891efa57bcb,,,,720,340,77880,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3294,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3294.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3294.png,80f3fbb527481ea91b4ba8cdf4cbbaa568d3da579bbec27af5346e20b0d6602c,,,,720,340,65853,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3295,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3295.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3295.png,5c3ba955305c8d6be82469a3ec8d5491b55784ba47cdba8ffeb9448d246281c6,,,,720,340,73213,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3296,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3296.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3296.png,197eb18f7915fed48f90bceb93e2aac2b7543bbce6c01cdb2010b89efebc1c6a,,,,720,340,148961,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3297,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3297.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3297.png,e92090ec4585ffb423e6d45392ca01cd0e8e808dd8404f613d08e8ccf8d69842,,,,720,340,31980,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3298,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3298.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3298.png,4e926c9aa46c04735a856ac0e45930f060b6b6a2c010d189d2be859e4bca6d20,,,,720,340,56345,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3299,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3299.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3299.png,c6009b5b69a532443fcf7bd9147da4f8b9eec285ce37d948171fc973e98f23ab,,,,720,340,48791,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::33,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\33.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/33.png,0835426238b107906437a4443ea9170bb733cdd782b55f13078be36c6101f143,,,,720,340,151818,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::330,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\330.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/330.png,9b64a936f674fe0fb870671f9a40100013673e40873c0347273d0e18cb99fa47,,,,720,340,14117,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3300,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3300.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3300.png,10808b1af5c5729544d7a272eb8f95ada5d4577221665dbf88b1095456a8dedc,,,,720,340,52610,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3301,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3301.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3301.png,36ddc26d7a72a70639f07c8f6cc60e2855a07e8009ec6dac9a387b27aebdeb9c,,,,720,340,67468,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3302,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3302.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3302.png,4088c624c9bd3a29e7e2147a5a79b0ef1746427d980cef656239f7b04b223f28,,,,720,340,68946,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3303,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3303.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3303.png,73f6ac76a5527f1679ded8746edea8e8d66b7fe6b70e373dc6f9d61049c32da1,,,,720,340,47387,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3304,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3304.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3304.png,fedc1ff2cab5097437311f4b0e29bff54f26bc1654c0cd0b70beebb32f44c04c,,,,720,340,35742,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3305,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3305.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3305.png,20f44cd942916d4551d0c0d36bdb5dacb8c8482a0922c39b471fcddf643e7243,,,,720,340,59432,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3306,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3306.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3306.png,60375103dbfbab2a3ebf350bfc8ae29c743937e5101c1e7745b310ca72795301,,,,720,340,41165,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3307,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3307.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3307.png,ca3961de1985cdf92ff87654ad480e6704cbe8d79a88800476b20421d2e46af4,,,,720,340,218241,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3308,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3308.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3308.png,20f6d4f1eb41ef24f05a51ff8b1933a312764cabf44b0f941790033a3bb7145a,,,,720,340,47145,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3309,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3309.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3309.png,37ffa105bd7eb604d0ab1a1d47942851e08cee0c004da0bf86141855b743a9be,,,,720,340,40030,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3310,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3310.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3310.png,743cd87065afb30557b7d16debce0a99c0ca24178de204842b43d281cbd0db5b,,,,720,340,60688,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3311,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3311.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3311.png,f85d5bd258896b8eb3235ef83d55de1e85e9927d03169b5fcd75701db0853708,,,,720,340,59989,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3312,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3312.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3312.png,83d2aaa102cfee4596dd2b6748592f6e8c3a1d6153a0204e474ea3aa3379c317,,,,720,340,38442,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3313,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3313.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3313.png,5f7cb5df643ea7b5d4c6427f2bf868b489dbefc3ed3c9b60fb340e19a4eb0f2e,,,,720,340,47358,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3314,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3314.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3314.png,043626c25bc29ce84ffd7c86c254b4b39d3da964f36fe84bbadf71a7b0f1e611,,,,720,340,57009,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3315,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3315.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3315.png,0a4b59f86c2d0ffdec19ad66a799c5b74aaff570adcc5a8f3f7348b2fcdd6b1f,,,,720,340,50232,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3316,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3316.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3316.png,9465009e2fb5b59b09ccac8ef56a5c92ab28abad4d22dc18485d4cf3423338c4,,,,720,340,59220,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3317,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3317.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3317.png,cf4be926f6b6cf8f8ab36e2a5116f40cc1ac73ffdfb3d43283d0f4578c9c4b48,,,,720,340,162707,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3318,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3318.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3318.png,c1373113d5ec322e3ecdbafc676b7a396074d322aa35648c4c53e954a0c4adb1,,,,720,340,164239,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3319,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3319.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3319.png,83b7e2a1640d409519d88858fb13277b6078b5502a765860872a08895f50b992,,,,720,340,141804,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::332,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\332.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/332.png,d399ecb6bed440016365e14624c70e408e6a7ffcdd7b883cb815039b170837ce,,,,720,340,130285,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3320,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3320.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3320.png,ce7a440f6a3fbc9147555f02ce3c5ff8f2fdf99bff6dd01b30577e8ef6036d14,,,,720,340,57976,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3321,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3321.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3321.png,b6ba213dd988f9198865d188725565af07d68b8101d8ce75c25079f9bbfd0ee7,,,,720,340,65790,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3323,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3323.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3323.png,82e4cf46588c03934de928a6af3f0ec7f6032783672ba0a727b98ff9f52c7268,,,,720,340,83951,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3324,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3324.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3324.png,c3884c378338e7014c54feb479a4979f9e2818babdb8ba05821010350ec2c15a,,,,720,340,41228,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3325,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3325.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3325.png,f374027e4b5abbd3573a2cb5db9669da0c5728e5a4d5414e1e7ff35ba6a0b8be,,,,720,340,48052,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3326,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3326.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3326.png,9a996337ba363f80350262b05bce73dab37868e8a4a67ea10ae09f547b436f37,,,,720,340,59808,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3327,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3327.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3327.png,3bf24f58c46a73fd3ba00deb56abe4082b68c6f964d3cc15696d3871c09a63ab,,,,720,340,76892,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3328,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3328.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3328.png,2e95ccc0ae87c8824fe16c4a0d4dbbea3fcd4018ca266cb205c74edce744282f,,,,720,340,78908,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3329,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3329.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3329.png,b140059b9b3344b8d137ba897bd9c06689148e900d59b11e9e50d02b5c45f22a,,,,720,340,68825,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::333,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\333.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/333.png,dd8a456d8c8dea5cc904717b334e09d9a22565ebc7ee38c2c61b733b4eb7df38,,,,720,340,107281,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3330,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3330.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3330.png,4af07cbb7aa54528a174f2830f2e2271ce714c91a291ef1b3c887ef8e43795f2,,,,720,340,257576,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3331,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3331.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3331.png,bca8c9ddfc6cf7cdcb6cf387572112048392d17d00b979c05d1d144489f50b0f,,,,720,340,76159,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3332,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3332.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3332.png,e7c46ec48d48457e2fc3bb35f721be248e2ec89a195bc08f1e9b96b5b9ea4c19,,,,720,340,64692,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3333,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3333.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3333.png,4a3bd9babc9ecd205b401839b82264030b5ca6097d8a11cf419fb11d2b0fc29d,,,,720,340,52690,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3334,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3334.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3334.png,d1e3606bf1ebb877a70962411cf9572e47848c266b971f7322b161efc65dccdb,,,,720,340,60458,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3335,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3335.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3335.png,ff7014c2bf5c167e7d9f9af8b26a2522aedbd3cda95e38ab8f93b7ef61cf0f08,,,,720,340,67975,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3336,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3336.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3336.png,5bc656b570b7d051418a9afe79574092f940dd027727d830f861574c64036e98,,,,720,340,53430,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3337,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3337.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3337.png,ba1d74ad89b9c0936c49cf6511c9d42a4d306e741e5075d4b8342845a0b1657f,,,,720,340,70995,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3338,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3338.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3338.png,4a986043242c89dd9ba6e8dfd7ca03e16cc6cb50077795bab8fb526746bb978e,,,,720,340,59473,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3339,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3339.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3339.png,1992645f1ca5daec28873dd3020c31aab59cea4e45efa33abbd3c559b2e08933,,,,720,340,62855,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::334,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\334.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/334.png,f8863a82810ada84461f207a8c883763a65b23fc64f6070a1910ff77e5004e8c,,,,720,340,24768,,,false
zenodo_mcg_gpr::PRETEXT::P_TRAIN::3340,zenodo_mcg_gpr_14270869,PRETEXT,pretext_train,unlabelled_pretext,PRETEXT::P_TRAIN,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_TRAIN\3340.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_TRAIN/3340.png,b223dda34932486ab6f770fa23dc590b34ff65ab34f2730334db6a46c291b470,,,,720,340,55044,,,false
