dataset,protocol,sample_id,label,source_group,split_role,file_sha256,source_manifest,protocol_seed,notes
deepmask_gpr,existing_fold_p2,deepmask_gpr::cavities::1,cavity,cavity::1,test,160671b257b8de06992d25330f0cd36485616b473f26a2e54a204ac8643c948a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::25_aug_7,intact,intact::25,train,cf64615a668777bcbe362909bcd4f43822af136197424c1782e7665928c08d92,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::25_aug_8,intact,intact::25,train,8fcc4e29c2b0cda34f7eca8ba8c6d53a6814b3e1176d578bfe5e226ab952d50d,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::25_aug_9,intact,intact::25,train,a27670de1033555da5945ff7429adeaf6cff50c595c417b75f81d39eedb46148,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_1,intact,intact::26 (2),train,e0f2b8795a72c22e4576c2032d84c3ae207bd4c8dc82b38440d3bd55f7558b9e,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_10,intact,intact::26 (2),train,eb549296108ad44f27ce546151037d998abb6dcfcee171d0f314cbaa42c508fb,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_11,intact,intact::26 (2),train,add8e9584f762722456e8ba7c90eeefb2a072202d99a03a1ea31b264d2b0171a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_12,intact,intact::26 (2),train,a34cb279ae73c3d179d264adc749ad3a55f3009aaa2a10017361256a6cb6d33f,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_2,intact,intact::26 (2),train,2addff009b4884ec76f5857b92a3ad99e5cc3a7664629f661116c1391013390c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_3,intact,intact::26 (2),train,e7d8663710b875327c28d5d1b5292714900d5a4c346ea7dc09de898111295d9a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_4,intact,intact::26 (2),train,ea90dcb97ce879a8cf23fc3a5b96eec14623a99d98a5f57055f2f479eda9229c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_5,intact,intact::26 (2),train,ee40cfca3dfc56983553351baddccab3170c0b3727b0aafdb5bcb8ca9a851e99,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_6,intact,intact::26 (2),train,fc72161ed6fb5e538dcdc9dd3603fe3332910a84fb7de592b13e2103857aa77e,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_7,intact,intact::26 (2),train,9a5f304649af2981eaae1ad95cfa86f3ac72d56b677a45e9464f10759d9242c4,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_8,intact,intact::26 (2),train,be7ead29dd865d1ab8fd88bd1d583f71d56e82cacf6c0c4e914e0617d20f9e82,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26 (2)_aug_9,intact,intact::26 (2),train,e0b22a1718bd14a0d496babac1388567eb39f20b9611e81decdd1494ee3550d2,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_1,intact,intact::26,train,608a1758324fd81d62d77233f565a62a0fc257abcc8a1002dbdaedc93be568d5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_10,intact,intact::26,train,9e42520913c28a13b29ac9f91491467323c7f26b1da028922d58fde446895637,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_11,intact,intact::26,train,ed76bbdad39bbdfcad7bd6b382f7195d9214840592b70680a6a6fa1eff3f17b6,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_12,intact,intact::26,train,483b40251e32cae77d3b9e7c15441debe294b5a3dfe152ba1a9d52bba0ba99c6,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_2,intact,intact::26,train,e248942e9f4372c685fc0785e149c7f04474bbf524ade6d66774624efd00d43a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_3,intact,intact::26,train,2f769d1ef2dbf2db51b663fc0f047e3bec498ecf471c23b223236dea47b902b4,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_4,intact,intact::26,train,a66eeeb698319b60e86fd22cf5e894ab78c6c81f1963a2a11f4396aaae30f3ba,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_5,intact,intact::26,train,738d24cc812ccadb16d604014487d06ab556ecf052d9906feb91bb0f7ce9ce0f,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_6,intact,intact::26,train,1aadcb5eaef81f27416b54e97c9435be44351712d44be2bab6887bf9a121e538,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_7,intact,intact::26,train,35360bb7545d140082d34a4130bf980d596024db4eb9d546c24214904ef2a959,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_8,intact,intact::26,train,537fe78be0fdb81890d7a9de75a2aa97381a01bea9820fdff97a6eee234fb607,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::26_aug_9,intact,intact::26,train,dd6759ccd31eebc2e6f3dab8d836e54af26f5c370ad6e32d8ab27e75762e94f7,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_1,intact,intact::27 (2),train,4c4dd031392bc3dfb1b84fa6534a0be287c09a10db9680616971b08b1d5aad5d,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_10,intact,intact::27 (2),train,07376336112fb3812ec74cc71d72569b7d313eb92b215f2fbe7edddb5172b2f5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_11,intact,intact::27 (2),train,4bcd19f73d33759fc30dc932b0b60fb25f570bd0be4faede43bd1ee87e41750d,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_12,intact,intact::27 (2),train,c137fdd88f57c48dc6dc16639c96121e0b2395bb9b8a4bfe79ead909b23a7f05,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_2,intact,intact::27 (2),train,7fdfbb37c534909413a0dc5af3323372622bd50347b638a6b652e89abeb2e0f0,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_3,intact,intact::27 (2),train,5c488bc0fface8e18a738b3e6ca052003134ce67fbf0f65a9d67954468868ffb,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_4,intact,intact::27 (2),train,0cb0ca40a0ed144302f821060f9b1cbe156208ee37b2a7765cfc8606611617d8,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_5,intact,intact::27 (2),train,f713b93be5a197121b2c96eee9c42eec3e66daeabcd5ecfd72c51e8a60d8c079,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_6,intact,intact::27 (2),train,885a55a8933b182d3452560be034e78a51daeba1250c24826f1336ea65f97054,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_7,intact,intact::27 (2),train,d7d2613841e8e67b5bce4d120e04efe0f78db0de043fc7272b8acfe98a7cc206,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_8,intact,intact::27 (2),train,82523988fa6a3dfaef4145f0faa72a5310b4c02fdad11a5e7a0d18790debc816,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27 (2)_aug_9,intact,intact::27 (2),train,6804848302cb105ce4689e91a98eab88a2eaecbd98b40c4ae0eb4ebff6b0aae8,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_1,intact,intact::27,train,cd947090f9dc52374a156d3623c9cbf7908e86e501a4f7852c5c5de60c314667,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_10,intact,intact::27,train,0f4068a691102993195aff7aabf5ecc509e517076b18bfedb60c4c66a2a05d01,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_11,intact,intact::27,train,f7a2c77e304dcdebc15e5ac1bd0d801a9d9a229250a2b81ac6b0fe7de90d07ce,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_12,intact,intact::27,train,8e4b29fa9a496cb90ee2220b70f5c897651cc84fb054b631f2ea8baf29995430,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_2,intact,intact::27,train,14b8c2b9f2cd32b7a3b765af9553126b8204cc7464ea662fd08382a83e5a79d5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_3,intact,intact::27,train,f613289e825e7b6a1a97fe4ee7a7e4484ae53c5b17e98acb489dbad7359c061f,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_4,intact,intact::27,train,f56becd99ef2ac3c07b2b86f951ed7e7c774f8011d8dfea070295696e832f39b,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_5,intact,intact::27,train,b8b025c82c2f06d15fed74101967b604e29be3fde0a54b4a4d860d88cf1f2cea,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_6,intact,intact::27,train,c064be2a318f21c7f7ffc12b6db9a61f0a7df9b10e9751192b74a6ebaa7552e3,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_7,intact,intact::27,train,47d6f61287c75669249752537c5a8a0956c3560b40f63a6ff5d3d6835a1071c4,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_8,intact,intact::27,train,87227fb92452e1460b65f96e2a566103e00d878ad3b993ad9db08f1e9d6249be,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::27_aug_9,intact,intact::27,train,082408f9bc24147ac5fc3c409f1af1f07f12bf77d82fa506bda33acd0a23fbb8,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_1,intact,intact::28 (2),train,b62e051a0b83fb5ff1d93b0372b8dfbfd90b0c57459e5de24e11f3797431706c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_10,intact,intact::28 (2),train,a0bb661914177375ad87cd1ffa174bceb554512269e09f426c78fde55ca45c78,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_11,intact,intact::28 (2),train,34b17a91e11108073f91cba229cffba95c9fb8060adf4e376e4ad5fd8e4c48b1,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_12,intact,intact::28 (2),train,f08964b50b8269e5526b6edea4f8f89bb3bf4a498ddfe4dc2d84d098219f00b6,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_2,intact,intact::28 (2),train,9e439bff29e0eac2655bde7081ddfa7abb170004aec01654f9aa63a82b133af7,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_3,intact,intact::28 (2),train,70705de013183da2ac433ed9a7b1ce22f67af9454debe2b48fc831b0e0e128d1,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_4,intact,intact::28 (2),train,c59adc70dcc74a394fc612d0a6408f5628c415842637921e3ec5430f849b039b,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_5,intact,intact::28 (2),train,263682464c6b936ab69654663a29b662b944cee28610cb48fd1fa1e15a48221d,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_6,intact,intact::28 (2),train,77d044d6ac67b3e65ec567761448936484d5b32c8191bc96866dfebc40c6680e,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_7,intact,intact::28 (2),train,47eda329ea60d7b77c18c3b1efe60a50cd9e60005e59a118242006f98af00b97,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_8,intact,intact::28 (2),train,68da15721e22ce337efd84aa86259cc06f81438b5358511cb69e59259bc1af81,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28 (2)_aug_9,intact,intact::28 (2),train,619df933a09f981c55fae2881878656abbc576ad6652ea8d3e99bf231f2c3c14,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_1,intact,intact::28,train,a24ea217c2b11e2364359f8e6cd7119f76e98a985548be70c0986dc4678c3c2e,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_10,intact,intact::28,train,dd17ea5a1d5829a933b5bd2903153a1936987d6b10311e33280989ab0d717516,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_11,intact,intact::28,train,464437667d8b295f77b31ef2e0a1d56f5a38449c9456324ed20b1dddf5636f46,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_12,intact,intact::28,train,f2decf71f4e44fc1aa866cbd3ebcf9d53a5fe380ce288ba6af23cccfc19ad559,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_2,intact,intact::28,train,5f09ddf2722b3371d9b99060041b6c52edfca299617231c34807b9d4842746f0,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_3,intact,intact::28,train,fe07b88f1ff4e790cad163c20bc0014b95b30ed2feaed41e2dda9cdcd86cdba4,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_4,intact,intact::28,train,58e292febc83b66a491dfa3e964141430dda7dc9c2839de2154caaf6b0e968d4,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_5,intact,intact::28,train,d258140458cdb7e7ba3a8d099cf0df67d1df9456a1d2830ffdb859ebdbf11e3d,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_6,intact,intact::28,train,4291e15864d4832db209d04c532d88aef7591ec6110c9d2b8734041be577c75c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_7,intact,intact::28,train,555076f00957b7aa778532b43893217d15e0dce3943620b456d2c3512841a36e,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_8,intact,intact::28,train,2a157a3e3131680e9e21b153b1bd42c8e9697295cac18bcaa59bfddf4d00c09a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::28_aug_9,intact,intact::28,train,413fefca81b23620ab5646be43cb139d15c058feb7bf67c55b94d73c4ae5f778,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_1,intact,intact::2,train,f5810bd325294012fe11eb67e0e560f6a4ad9d26adb3afb6f57b355d51c69df4,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_10,intact,intact::2,train,a40a250b76170873debe12eacc204b656b61415e315b7bc5f5c545af4333013f,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_11,intact,intact::2,train,bb6253531c67d803ebdca500463982cb0fe3757ead85d555f80de3adc76daa9e,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_12,intact,intact::2,train,f2e51c5e94efa93aee795bc3b8e088f403594f17d5f542065a546eca056fdb0c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_2,intact,intact::2,train,147a03329b6c063097c43e0d5807a0396bc7e184cf4020025d13128f5eee4438,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_3,intact,intact::2,train,1ab9bb2eedb00203f87125fb10c51bf45f4c2486b956e04313d996b8ab9d29b5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_4,intact,intact::2,train,307b3063fc12f6a7aa47732ba7edea76016fc384ac1e039305070d445571bf75,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_5,intact,intact::2,train,fea43d763951d2fee2439a001016778892663e8f65fa2ddcbb38c177ba00ea7c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_6,intact,intact::2,train,84a1bc5a384dbaa1ec4b5ad8214bfd0c55fb20dd0496882cbdc4ecde6b89dc46,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_7,intact,intact::2,train,aef285d1b0d9695805614ec191f5e4898a1bff3b0e9dfacb1f8aedb57f5c08a3,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_8,intact,intact::2,train,4b93a099e4c4794836b61df34dc44919d9440dcf7a6cc963a1937d949594f99a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::2_aug_9,intact,intact::2,train,82c1b0ba37311e5bacb5a5dc5ebda2c22bd0e279daa991fd419619488d1df474,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::3 (2)_aug_1,intact,intact::3 (2),train,e63a6ddf20bd2c761b2904b37ed51cd96a82230a8351728b26e3371d8994da00,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::3 (2)_aug_10,intact,intact::3 (2),train,8402ab5e978f3d4a28d5a4b7609b88702c654f09321cf7279823cafd7eddd9da,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::3 (2)_aug_11,intact,intact::3 (2),train,4e85c676100a2495517d3dab0da778cd5ae54ff9997146610ebd25db618805eb,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_intact::3 (2)_aug_12,intact,intact::3 (2),train,f95df506298dbe540962eb0ce25df45d4a1e5fea08a05d8d384b9026fc011b08,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
